name,category,address,roadAddress,district,latitude,longitude
그랑죠식품,경양식,대구광역시 중구 교동 0046-0014,대구광역시 중구 교동4길 12 (교동),중구,35.873522,128.599354
그레이하우스,경양식,대구광역시 중구 삼덕동1가 0021-0001,"대구광역시 중구 동성로3길 58-20, 1층 (삼덕동1가)",중구,35.867601,128.598960
그로브(GROVE),경양식,대구광역시 중구 삼덕동1가 0032-0008 지하1층,"대구광역시 중구 동성로3길 12-7, 지하1층 (삼덕동1가)",중구,35.865907,128.597784
그린비,일식,"대구광역시 중구 남일동 0094 ,2(지상1층)",대구광역시 중구 중앙대로 406-16 (남일동),중구,35.869238,128.594579
그릴랜드 루프탑(GRILLLAND ROOFTOP),경양식,대구광역시 중구 삼덕동1가 0028-0006 지상5층,"대구광역시 중구 동성로4길 39, 지상5층 (삼덕동1가)",중구,35.866610,128.598593
그옛날소국밥,한식,대구광역시 중구 계산동2가 0169-0041 1층,"대구광역시 중구 약령길 16-12, 1층 (계산동2가)",중구,35.866974,128.589573
그자리가면,한식,대구광역시 중구 계산동1가 0027 지상1층,"대구광역시 중구 서성로 25-9, 지상1층 (계산동1가)",중구,35.869123,128.586489
금강,한식,"대구광역시 중구 수창동 0093-0004 ,2(지상1층)",대구광역시 중구 북성로7길 6 (수창동),중구,35.874021,128.586242
금강장어회해산물전문점,호프/통닭,대구광역시 중구 삼덕동2가 0029-0003,"대구광역시 중구 공평로10길 50, 1층 (삼덕동2가)",중구,35.867509,128.602590
금강장어회해산물전문점,한식,대구광역시 중구 삼덕동2가 0029-0003,"대구광역시 중구 공평로10길 50, 2층 (삼덕동2가)",중구,35.867509,128.602590
금곡반점,중국식,대구광역시 중구 동인동3가 0271-0086,"대구광역시 중구 태평로 275-40, 1층 (동인동3가)",중구,35.873421,128.607602
금금,"외국음식전문점(인도,태국등)",대구광역시 중구 계산동2가 0200 현대백화점 지하1충,"대구광역시 중구 달구벌대로 2077, 현대백화점 지하1층 (계산동2가)",중구,35.866748,128.590592
금돈미가,한식,대구광역시 중구 대봉동 0179-0040 지상 1층,"대구광역시 중구 대봉로 190-1, 지상 1층 (대봉동)",중구,35.855835,128.602562
금뒷돈,한식,대구광역시 중구 수창동 0173 대구역센트럴자이 판매시설동 143호,"대구광역시 중구 서성로 99, 판매시설동 143호 (수창동, 대구역센트럴자이)",중구,35.875944,128.586498
금룡,중국식,대구광역시 중구 대봉동 0214 대백프라자 식품관,"대구광역시 중구 명덕로 333 (대봉동, 대백프라자 식품관)",중구,35.856003,128.606356
금릉,중국식,"대구광역시 중구 동인동1가 0312-0004 ,2(지상1층)",대구광역시 중구 국채보상로139길 31-56 (동인동1가),중구,35.870814,128.605258
금막창 종로본점,식육(숯불구이),대구광역시 중구 장관동 0016-0002 지상1층,대구광역시 중구 중앙대로81길 43 (장관동),중구,35.869510,128.591247
금목정,냉면집,대구광역시 중구 대봉동 0214,"대구광역시 중구 명덕로 333, 11층 (대봉동)",중구,35.856003,128.606356
금복돼지국밥,한식,대구광역시 중구 동인동4가 0141-0001,대구광역시 중구 국채보상로 697-1 (동인동4가),중구,35.869134,128.606933
금복주류 동성로점,정종/대포집/소주방,대구광역시 중구 삼덕동1가 0022-0004 지상1층,"대구광역시 중구 동성로5길 79 (삼덕동1가, 지상1층)",중구,35.867239,128.598871
금복주류 동성로점,호프/통닭,"대구광역시 중구 삼덕동1가 0022-0004 ,2(지하1층)",대구광역시 중구 동성로5길 79 (삼덕동1가),중구,35.867239,128.598871
금빛짬뽕전문점,중국식,대구광역시 중구 태평로1가 0001-0187,대구광역시 중구 태평로 177 (태평로1가),중구,35.874850,128.597572
금석,한식,대구광역시 중구 동인동4가 0522-0007 1층,"대구광역시 중구 국채보상로150길 37, 1층 (동인동4가)",중구,35.866893,128.611342
금성식당,한식,"대구광역시 중구 인교동 0235 ,0278-22,2(지상1층)",대구광역시 중구 국채보상로101길 20 (인교동),중구,35.871468,128.584394
금솔,한식,대구광역시 중구 대봉동 0214 대백프라자 식품관,"대구광역시 중구 명덕로 333 (대봉동, 대백프라자 식품관)",중구,35.856003,128.606356
금옥손만두,한식,대구광역시 중구 대신동 0115-0045 1층,"대구광역시 중구 큰장로26길 9, 1층 (대신동)",중구,35.868534,128.578640
금와식당,한식,대구광역시 중구 동산동 0306,대구광역시 중구 서성로 3 (동산동),중구,35.866770,128.586615
금이옥 식당,한식,대구광역시 중구 동인동4가 0071,대구광역시 중구 국채보상로143길 2 (동인동4가),중구,35.868981,128.608859
금화루,중국식,"대구광역시 중구 서문로1가 0013-0001 ,2,2(지상1층)",대구광역시 중구 경상감영길 29 (서문로1가),중구,35.871375,128.589129
기영이 숯불두마리치킨 대구남산점,호프/통닭,대구광역시 중구 남산동 3012 남산역 화성파크드림 303동 101호,"대구광역시 중구 남산로7길 7, 303동 101호 (남산동, 남산역 화성파크드림)",중구,35.858081,128.582075
기와집생고기,한식,대구광역시 중구 동문동 0004-0015 1층,"대구광역시 중구 경상감영길 223, 1층 (동문동)",중구,35.871671,128.599626
기주,한식,대구광역시 중구 동문동 0009-0046,"대구광역시 중구 교동4길 33-20, 1층 (동문동)",중구,35.872175,128.600311
긱(GEEK),경양식,대구광역시 중구 완전동 0001-0006 1층,"대구광역시 중구 교동4길 23, 1층 (완전동)",중구,35.872895,128.599499
긴류오사카,일식,"대구광역시 중구 종로1가 0013-0002 ,2(지상1층)",대구광역시 중구 종로 58 (종로1가),중구,35.870889,128.591171
긴자료코(GINZA RYOKO),일식,대구광역시 중구 남산동 3000 극동 스타클래스 남산 근린생활시설동동 105호,"대구광역시 중구 남산로 30, 근린생활시설동 1층 105호 (남산동, 극동 스타클래스 남산)",중구,35.859647,128.584035
길곱창,정종/대포집/소주방,대구광역시 중구 대봉동 0770 더샵 리비테르 1차,"대구광역시 중구 대봉로43길 21, 401동 113호 (대봉동, 더샵 리비테르 1차)",중구,35.856614,128.600943
길영LP음악카페,경양식,대구광역시 중구 대봉동 0004-0002 지상2층,"대구광역시 중구 달구벌대로450길 18 (대봉동, 지상2층)",중구,35.861105,128.607234
길천 인생면옥,한식,대구광역시 중구 남성로 0062 1층,"대구광역시 중구 남성로 35, 1층 (남성로)",중구,35.867688,128.590589
길촌,한식,대구광역시 중구 공평동 0056-0007,대구광역시 중구 동성로6길 42-10 (공평동),중구,35.868288,128.597461
길카페,경양식,대구광역시 중구 북성로1가 0076-0001 지상1층,"대구광역시 중구 북성로 104 (북성로1가, 지상1층)",중구,35.874249,128.593620
김가네 밀면곰탕,한식,대구광역시 중구 대신동 0103-0009 청라힐 지웰 더 센트로 201동 101호,"대구광역시 중구 달성로 71, 201동 101호 (대신동, 청라힐 지웰 더 센트로)",중구,35.871261,128.581699
김군 오징양,한식,대구광역시 중구 대신동 0115-0005 1층,"대구광역시 중구 국채보상로 458, 1층 (대신동)",중구,35.870199,128.580986
김기백 돼지국밥,일식,대구광역시 중구 남산동 2613-0009 1층,"대구광역시 중구 남산로3길 8-19, 1층 (남산동)",중구,35.859174,128.578640
김민성아임넙띠기돈까스,경양식,대구광역시 중구 삼덕동2가 0040-0031 지상1층,대구광역시 중구 공평로8길 55 (삼덕동2가),중구,35.866439,128.602982
김밥 까페 진,김밥(도시락),대구광역시 중구 삼덕동3가 0383 삼덕청아람리슈빌 202동 102호,"대구광역시 중구 달구벌대로447길 77 (삼덕동3가, 삼덕청아람리슈빌 202동 102호)",중구,35.865922,128.607185
김밥아즈망,김밥(도시락),대구광역시 중구 북성로2가 0041 1층,"대구광역시 중구 서성로16길 35, 1층 (북성로2가)",중구,35.873446,128.589478
김밥의 생,분식,대구광역시 중구 남산동 3006 반월당효성해링턴플레이스 304동 105-1호,"대구광역시 중구 중앙대로66길 20, 304동 105-1호 (남산동, 반월당효성해링턴플레이스)",중구,35.861403,128.593954
김밥짱,김밥(도시락),대구광역시 중구 동성로3가 0066-0013 지상1층,대구광역시 중구 달구벌대로 2109-35 (동성로3가),중구,35.866840,128.593760
김밥천국,김밥(도시락),대구광역시 중구 덕산동 0088 메트로센타S-110,"대구광역시 중구 달구벌대로 지하 2100 (덕산동, 메트로센타S-110)",중구,35.865812,128.593138
김복남맥주 대구남산점,호프/통닭,대구광역시 중구 남산동 0094-0021 1층,"대구광역시 중구 달구벌대로 1992-16, 1층 (남산동)",중구,35.863795,128.581657
김복남맥주 대봉점,한식,대구광역시 중구 대봉동 0770 더샵 리비테르 1차 401동 104호,"대구광역시 중구 대봉로43길 21, 401동 104호 (대봉동, 더샵 리비테르 1차)",중구,35.856614,128.600943
김서현의약선보리밥 본점,한식,대구광역시 중구 덕산동 0088 반월당역 지하 1층 S101호,"대구광역시 중구 달구벌대로 지하 2100, 반월당역 지하 1층 S101호 (덕산동)",중구,35.865812,128.593138
김선돼지국밥,한식,대구광역시 중구 대봉동 0715-0015 1층,"대구광역시 중구 달구벌대로 2164, 1층 (대봉동)",중구,35.863423,128.599867
김스타치킨 남문시장점,통닭(치킨),대구광역시 중구 남산동 0651-0008 지상1층,"대구광역시 중구 중앙대로 317 (남산동, 지상1층)",중구,35.861543,128.592527
김임용선산곱창,한식,대구광역시 중구 대봉동 0770 더샵 리비테르 1차 401동 105호,"대구광역시 중구 대봉로43길 21, 401동 105호 (대봉동, 더샵 리비테르 1차)",중구,35.856614,128.600943
김충기꽃삼겹대구중구점,식육(숯불구이),대구광역시 중구 동인동1가 0033-0001 시티타운아파트 101동 상가2호,"대구광역시 중구 국채보상로131길 55, 101동 상가 2호 (동인동1가, 시티타운아파트)",중구,35.872466,128.601965
김치돼학교 대구반월당점,중국식,대구광역시 중구 남산동 0613-0032 점포1동 제1호 2층,"대구광역시 중구 명덕로35길 120, 점포1동 제1호 2층 (남산동)",중구,35.861752,128.590373
김해통닭,통닭(치킨),"대구광역시 중구 동인동4가 0467-0001 동부시장 3호, 4호(지상1층)","대구광역시 중구 국채보상로151길 10, 1층 (동인동4가, 동부시장 3호, 4호)",중구,35.869034,128.612486
김해통닭,호프/통닭,"대구광역시 중구 동인동4가 0470-0002 동부아파트상가 B동 135호,136호","대구광역시 중구 국채보상로 749 (동인동4가, 동부아파트상가 B동 135호,136호)",중구,35.868704,128.612601
까르보나라의돈까스,경양식,대구광역시 중구 남성로 0121-0001 지상2층,"대구광역시 중구 남성로 18 (남성로, 지상2층)",중구,35.868216,128.588852
까몬,"외국음식전문점(인도,태국등)",대구광역시 중구 종로2가 0096-0001 지상1층,"대구광역시 중구 종로 19 (종로2가, 지상1층)",중구,35.867584,128.591852
까사분도,경양식,대구광역시 중구 대봉동 0040-0062 1층,"대구광역시 중구 동덕로 36-15, 1층 (대봉동)",중구,35.858834,128.605704
까치방,한식,"대구광역시 중구 향촌동 0053-0006 ,2(지상1층)",대구광역시 중구 서성로14길 106 (향촌동),중구,35.873017,128.593389
까치방식당,분식,"대구광역시 중구 향촌동 0074-0007 ,2(지상1층)",대구광역시 중구 중앙대로 439 (향촌동),중구,35.872326,128.593980
까치와호랑이,한식,대구광역시 중구 동일동 0019-0001,대구광역시 중구 중앙대로81길 27 (동일동),중구,35.869590,128.592132
꺼비슈퍼,분식,"대구광역시 중구 남일동 0129-0001 ,2(지상1층)",대구광역시 중구 중앙대로79길 16 (남일동),중구,35.869317,128.592510
꼬챙,일식,대구광역시 중구 대봉동 0008-0001,대구광역시 중구 달구벌대로446길 23-2 (대봉동),중구,35.861242,128.605801
꼼대장,경양식,대구광역시 중구 대봉동 0179-0012 지상1층,"대구광역시 중구 대봉로 198 (대봉동, 지상1층)",중구,35.856398,128.602339
꽃뚜껑,식육(숯불구이),대구광역시 중구 동일동 0031-0002 지상1층,대구광역시 중구 중앙대로81길 11 (동일동),중구,35.869656,128.593045
꽃밭,까페,대구광역시 중구 삼덕동1가 0051-0005 지상2층,대구광역시 중구 동성로4길 20-13 (삼덕동1가),중구,35.865602,128.599231
꽃집,경양식,대구광역시 중구 삼덕동1가 0056-0002 외1필지,대구광역시 중구 동성로4길 40-8 (삼덕동1가),중구,35.866417,128.599315
꾸브라꼬 숯불치킨 중구남산대신점,호프/통닭,대구광역시 중구 남산동 0609-0004 1층,"대구광역시 중구 명덕로35길 99, 1층 (남산동)",중구,35.861039,128.589690
꾸석지 돌판한우 대봉점,식육(숯불구이),대구광역시 중구 대봉동 0139-0002 지상1층,"대구광역시 중구 대봉로 218 (대봉동, 지상1층)",중구,35.858141,128.601853
나드리김밥남산점,김밥(도시락),대구광역시 중구 남산동 2937-0001 남산그린타운 106동 105호,"대구광역시 중구 달구벌대로 1950, 106동 105호 (남산동, 남산그린타운)",중구,35.862089,128.577315
나들이식당,한식,대구광역시 중구 남산동 0735-0025 지상1층,"대구광역시 중구 명륜로22길 5 (남산동, 지상1층)",중구,35.860114,128.594916
나라카,한식,대구광역시 중구 삼덕동1가 0028-0026 3층,"대구광역시 중구 동성로3길 38, 3층 (삼덕동1가)",중구,35.867037,128.597782
나발,경양식,대구광역시 중구 대봉동 0009-0019 지상1층,"대구광역시 중구 달구벌대로446길 23-7, 지상1층 (대봉동)",중구,35.861303,128.606141
나빌레라,경양식,대구광역시 중구 삼덕동1가 0017-0023 지하1층,"대구광역시 중구 동성로5길 52 (삼덕동1가, 지하1층)",중구,35.867278,128.597336
나우이피자,경양식,대구광역시 중구 동인동4가 0277-0007 지상1층,"대구광역시 중구 국채보상로142길 40 (동인동4가, 지상1층)",중구,35.866925,128.608469
