adm_nm,stock,opened,closed,quarter,closure_rate,net
수성구 만촌1동,157,6,4,2021Q3,0.0255,2
수성구 만촌2동,112,4,1,2021Q3,0.0089,3
수성구 만촌3동,132,3,4,2021Q3,0.0303,-1
수성구 범물1동,102,2,0,2021Q3,0.0,2
수성구 범물2동,68,1,2,2021Q3,0.0294,-1
수성구 범어1동,246,7,1,2021Q3,0.0041,6
수성구 범어2동,153,6,3,2021Q3,0.0196,3
수성구 범어3동,241,4,3,2021Q3,0.0124,1
수성구 범어4동,202,8,4,2021Q3,0.0198,4
수성구 상동,200,2,4,2021Q3,0.02,-2
수성구 수성1가동,112,4,3,2021Q3,0.0268,1
수성구 수성2·3가동,168,1,2,2021Q3,0.0119,-1
수성구 수성4가동,178,3,1,2021Q3,0.0056,2
수성구 중동,166,6,4,2021Q3,0.0241,2
수성구 지산1동,363,9,5,2021Q3,0.0138,4
수성구 지산2동,147,1,2,2021Q3,0.0136,-1
수성구 파동,79,3,1,2021Q3,0.0127,2
수성구 황금1동,72,1,0,2021Q3,0.0,1
수성구 황금2동,224,2,2,2021Q3,0.0089,0
중구 남산1동,132,4,2,2021Q3,0.0152,2
중구 남산2동,93,1,1,2021Q3,0.0108,0
중구 남산3동,48,1,2,2021Q3,0.0417,-1
중구 남산4동,66,4,0,2021Q3,0.0,4
중구 대봉1동,217,3,5,2021Q3,0.023,-2
중구 대봉2동,64,1,1,2021Q3,0.0156,0
중구 대신동,132,3,2,2021Q3,0.0152,1
중구 동인동,289,11,2,2021Q3,0.0069,9
중구 삼덕동,568,13,5,2021Q3,0.0088,8
중구 성내1동,572,15,14,2021Q3,0.0245,1
중구 성내2동,574,15,12,2021Q3,0.0209,3
중구 성내3동,81,1,1,2021Q3,0.0123,0
군위군 군위읍,146,3,6,2021Q4,0.0411,-3
군위군 부계면,83,1,2,2021Q4,0.0241,-1
군위군 산성면,16,1,0,2021Q4,0.0,1
군위군 삼국유사면,15,0,0,2021Q4,0.0,0
군위군 소보면,17,0,0,2021Q4,0.0,0
군위군 우보면,14,0,0,2021Q4,0.0,0
군위군 의흥면,28,1,1,2021Q4,0.0357,0
군위군 효령면,40,0,1,2021Q4,0.025,-1
남구 대명10동,169,2,7,2021Q4,0.0414,-5
남구 대명11동,134,4,5,2021Q4,0.0373,-1
남구 대명1동,85,4,3,2021Q4,0.0353,1
남구 대명2동,201,8,5,2021Q4,0.0249,3
남구 대명3동,306,9,17,2021Q4,0.0556,-8
남구 대명4동,183,1,13,2021Q4,0.071,-12
남구 대명5동,189,6,8,2021Q4,0.0423,-2
남구 대명6동,105,2,6,2021Q4,0.0571,-4
남구 대명9동,225,3,3,2021Q4,0.0133,0
남구 봉덕1동,152,3,6,2021Q4,0.0395,-3
남구 봉덕2동,134,7,6,2021Q4,0.0448,1
남구 봉덕3동,198,5,5,2021Q4,0.0253,0
남구 이천동,118,1,2,2021Q4,0.0169,-1
달서구 감삼동,339,5,13,2021Q4,0.0383,-8
달서구 도원동,177,1,2,2021Q4,0.0113,-1
"달서구 두류1,2동",240,2,8,2021Q4,0.0333,-6
달서구 두류3동,293,8,7,2021Q4,0.0239,1
달서구 본동,176,5,7,2021Q4,0.0398,-2
달서구 본리동,248,6,7,2021Q4,0.0282,-1
달서구 상인1동,217,4,2,2021Q4,0.0092,2
달서구 상인2동,500,9,9,2021Q4,0.018,0
달서구 상인3동,112,0,1,2021Q4,0.0089,-1
달서구 성당동,298,4,7,2021Q4,0.0235,-3
달서구 송현1동,205,9,7,2021Q4,0.0341,2
달서구 송현2동,308,7,12,2021Q4,0.039,-5
달서구 신당동,785,15,18,2021Q4,0.0229,-3
달서구 용산1동,273,3,9,2021Q4,0.033,-6
달서구 용산2동,172,3,5,2021Q4,0.0291,-2
달서구 월성1동,368,20,22,2021Q4,0.0598,-2
달서구 월성2동,59,1,1,2021Q4,0.0169,0
달서구 유천동,110,5,2,2021Q4,0.0182,3
달서구 이곡1동,246,2,3,2021Q4,0.0122,-1
달서구 이곡2동,254,4,6,2021Q4,0.0236,-2
달서구 장기동,198,1,2,2021Q4,0.0101,-1
달서구 죽전동,215,3,6,2021Q4,0.0279,-3
달서구 진천동,615,19,13,2021Q4,0.0211,6
달성군 가창면,168,4,0,2021Q4,0.0,4
달성군 구지면,220,15,9,2021Q4,0.0409,6
달성군 논공읍,288,3,11,2021Q4,0.0382,-8
달성군 다사읍,705,23,10,2021Q4,0.0142,13
달성군 옥포읍,231,3,1,2021Q4,0.0043,2
달성군 유가읍,271,11,11,2021Q4,0.0406,0
달성군 하빈면,62,0,1,2021Q4,0.0161,-1
달성군 현풍읍,553,14,20,2021Q4,0.0362,-6
달성군 화원읍,421,9,10,2021Q4,0.0238,-1
동구 공산동,325,8,4,2021Q4,0.0123,4
동구 도평동,27,0,0,2021Q4,0.0,0
동구 동촌동,167,2,3,2021Q4,0.018,-1
동구 방촌동,178,2,1,2021Q4,0.0056,1
동구 불로·봉무동,337,9,7,2021Q4,0.0208,2
동구 신암1동,170,3,11,2021Q4,0.0647,-8
동구 신암2동,90,2,2,2021Q4,0.0222,0
동구 신암3동,109,2,5,2021Q4,0.0459,-3
동구 신암4동,186,3,7,2021Q4,0.0376,-4
동구 신암5동,89,4,3,2021Q4,0.0337,1
동구 신천1·2동,115,0,6,2021Q4,0.0522,-6
동구 신천3동,166,3,8,2021Q4,0.0482,-5
동구 신천4동,370,16,25,2021Q4,0.0676,-9
동구 안심1동,532,14,17,2021Q4,0.032,-3
동구 안심2동,62,4,2,2021Q4,0.0323,2
동구 안심3동,184,9,10,2021Q4,0.0543,-1
동구 안심4동,231,6,8,2021Q4,0.0346,-2
동구 지저동,166,2,0,2021Q4,0.0,2
동구 해안동,145,3,7,2021Q4,0.0483,-4
동구 혁신동,301,7,6,2021Q4,0.0199,1
동구 효목1동,244,7,9,2021Q4,0.0369,-2
동구 효목2동,209,3,8,2021Q4,0.0383,-5
북구 검단동,56,0,0,2021Q4,0.0,0
북구 고성동,183,5,6,2021Q4,0.0328,-1
북구 관문동,253,5,4,2021Q4,0.0158,1
북구 관음동,198,7,11,2021Q4,0.0556,-4
북구 구암동,389,6,7,2021Q4,0.018,-1
북구 국우동,225,5,4,2021Q4,0.0178,1
북구 노원동,395,4,7,2021Q4,0.0177,-3
북구 대현동,267,11,6,2021Q4,0.0225,5
북구 동천동,379,8,12,2021Q4,0.0317,-4
북구 무태조야동,333,11,5,2021Q4,0.015,6
북구 복현1동,153,1,1,2021Q4,0.0065,0
북구 복현2동,161,3,5,2021Q4,0.0311,-2
북구 산격1동,86,0,2,2021Q4,0.0233,-2
북구 산격2동,232,6,9,2021Q4,0.0388,-3
북구 산격3동,491,8,8,2021Q4,0.0163,0
북구 산격4동,64,0,2,2021Q4,0.0312,-2
북구 읍내동,272,5,8,2021Q4,0.0294,-3
북구 칠성동,293,5,12,2021Q4,0.041,-7
북구 침산1동,63,1,0,2021Q4,0.0,1
북구 침산2동,151,8,5,2021Q4,0.0331,3
북구 침산3동,119,6,8,2021Q4,0.0672,-2
북구 태전1동,301,9,12,2021Q4,0.0399,-3
북구 태전2동,274,2,5,2021Q4,0.0182,-3
서구 내당1동,137,0,2,2021Q4,0.0146,-2
서구 내당2·3동,118,0,1,2021Q4,0.0085,-1
서구 내당4동,225,6,1,2021Q4,0.0044,5
서구 비산1동,75,1,3,2021Q4,0.04,-2
서구 비산2·3동,201,3,7,2021Q4,0.0348,-4
서구 비산4동,85,0,1,2021Q4,0.0118,-1
서구 비산5동,130,0,1,2021Q4,0.0077,-1
서구 비산6동,73,0,0,2021Q4,0.0,0
서구 비산7동,315,4,5,2021Q4,0.0159,-1
서구 상중이동,225,6,3,2021Q4,0.0133,3
서구 원대동,134,1,3,2021Q4,0.0224,-2
서구 평리1동,64,0,1,2021Q4,0.0156,-1
서구 평리2동,57,1,0,2021Q4,0.0,1
서구 평리3동,189,2,5,2021Q4,0.0265,-3
서구 평리4동,334,11,6,2021Q4,0.018,5
서구 평리5동,54,1,5,2021Q4,0.0926,-4
서구 평리6동,47,0,5,2021Q4,0.1064,-5
수성구 고산1동,300,5,10,2021Q4,0.0333,-5
수성구 고산2동,228,6,11,2021Q4,0.0482,-5
수성구 고산3동,250,6,10,2021Q4,0.04,-4
수성구 두산동,537,12,22,2021Q4,0.041,-10
수성구 만촌1동,159,4,0,2021Q4,0.0,4
수성구 만촌2동,115,1,2,2021Q4,0.0174,-1
수성구 만촌3동,131,2,3,2021Q4,0.0229,-1
수성구 범물1동,104,2,3,2021Q4,0.0288,-1
수성구 범물2동,67,3,3,2021Q4,0.0448,0
수성구 범어1동,252,6,4,2021Q4,0.0159,2
수성구 범어2동,156,5,4,2021Q4,0.0256,1
수성구 범어3동,242,8,3,2021Q4,0.0124,5
수성구 범어4동,206,7,2,2021Q4,0.0097,5
수성구 상동,198,1,3,2021Q4,0.0152,-2
수성구 수성1가동,113,2,2,2021Q4,0.0177,0
수성구 수성2·3가동,167,5,2,2021Q4,0.012,3
수성구 수성4가동,180,2,5,2021Q4,0.0278,-3
수성구 중동,168,3,9,2021Q4,0.0536,-6
수성구 지산1동,367,12,7,2021Q4,0.0191,5
수성구 지산2동,146,1,2,2021Q4,0.0137,-1
수성구 파동,81,2,1,2021Q4,0.0123,1
수성구 황금1동,73,2,2,2021Q4,0.0274,0
수성구 황금2동,224,4,11,2021Q4,0.0491,-7
중구 남산1동,134,4,5,2021Q4,0.0373,-1
중구 남산2동,93,1,2,2021Q4,0.0215,-1
중구 남산3동,47,1,3,2021Q4,0.0638,-2
중구 남산4동,70,1,0,2021Q4,0.0,1
중구 대봉1동,215,4,7,2021Q4,0.0326,-3
중구 대봉2동,64,3,2,2021Q4,0.0312,1
중구 대신동,133,3,2,2021Q4,0.015,1
중구 동인동,298,11,7,2021Q4,0.0235,4
중구 삼덕동,576,16,13,2021Q4,0.0226,3
중구 성내1동,573,24,17,2021Q4,0.0297,7
중구 성내2동,577,4,13,2021Q4,0.0225,-9
중구 성내3동,81,3,1,2021Q4,0.0123,2
군위군 군위읍,143,4,0,2022Q1,0.0,4
군위군 부계면,82,1,0,2022Q1,0.0,1
군위군 산성면,17,1,1,2022Q1,0.0588,0
군위군 삼국유사면,15,0,0,2022Q1,0.0,0
군위군 소보면,17,0,0,2022Q1,0.0,0
군위군 우보면,14,0,0,2022Q1,0.0,0
군위군 의흥면,28,0,0,2022Q1,0.0,0
군위군 효령면,39,0,0,2022Q1,0.0,0
남구 대명10동,164,0,1,2022Q1,0.0061,-1
남구 대명11동,133,2,4,2022Q1,0.0301,-2
남구 대명1동,86,3,3,2022Q1,0.0349,0
남구 대명2동,204,8,8,2022Q1,0.0392,0
남구 대명3동,298,9,8,2022Q1,0.0268,1
남구 대명4동,171,5,5,2022Q1,0.0292,0
남구 대명5동,187,3,4,2022Q1,0.0214,-1
남구 대명6동,101,3,3,2022Q1,0.0297,0
남구 대명9동,225,1,4,2022Q1,0.0178,-3
남구 봉덕1동,149,2,2,2022Q1,0.0134,0
남구 봉덕2동,135,4,4,2022Q1,0.0296,0
남구 봉덕3동,198,1,7,2022Q1,0.0354,-6
남구 이천동,117,4,7,2022Q1,0.0598,-3
달서구 감삼동,331,4,5,2022Q1,0.0151,-1
달서구 도원동,176,2,7,2022Q1,0.0398,-5
"달서구 두류1,2동",234,5,5,2022Q1,0.0214,0
달서구 두류3동,294,0,2,2022Q1,0.0068,-2
달서구 본동,174,4,2,2022Q1,0.0115,2
달서구 본리동,247,0,6,2022Q1,0.0243,-6
달서구 상인1동,219,5,3,2022Q1,0.0137,2
달서구 상인2동,500,5,4,2022Q1,0.008,1
달서구 상인3동,111,1,2,2022Q1,0.018,-1
달서구 성당동,295,6,4,2022Q1,0.0136,2
달서구 송현1동,207,7,5,2022Q1,0.0242,2
달서구 송현2동,303,5,6,2022Q1,0.0198,-1
달서구 신당동,782,11,13,2022Q1,0.0166,-2
달서구 용산1동,267,3,3,2022Q1,0.0112,0
달서구 용산2동,170,1,1,2022Q1,0.0059,0
달서구 월성1동,366,12,10,2022Q1,0.0273,2
달서구 월성2동,59,2,1,2022Q1,0.0169,1
달서구 유천동,113,5,3,2022Q1,0.0265,2
달서구 이곡1동,245,5,7,2022Q1,0.0286,-2
달서구 이곡2동,252,3,3,2022Q1,0.0119,0
달서구 장기동,197,5,1,2022Q1,0.0051,4
달서구 죽전동,212,5,4,2022Q1,0.0189,1
달서구 진천동,621,16,12,2022Q1,0.0193,4
달성군 가창면,172,2,1,2022Q1,0.0058,1
달성군 구지면,226,10,1,2022Q1,0.0044,9
달성군 논공읍,280,4,3,2022Q1,0.0107,1
달성군 다사읍,718,17,15,2022Q1,0.0209,2
달성군 옥포읍,233,1,1,2022Q1,0.0043,0
달성군 유가읍,271,5,8,2022Q1,0.0295,-3
달성군 하빈면,61,1,1,2022Q1,0.0164,0
달성군 현풍읍,547,14,13,2022Q1,0.0238,1
달성군 화원읍,420,4,7,2022Q1,0.0167,-3
동구 공산동,329,2,2,2022Q1,0.0061,0
동구 도평동,27,0,0,2022Q1,0.0,0
동구 동촌동,166,2,0,2022Q1,0.0,2
동구 방촌동,179,6,5,2022Q1,0.0279,1
동구 불로·봉무동,339,7,2,2022Q1,0.0059,5
동구 신암1동,162,8,5,2022Q1,0.0309,3
동구 신암2동,90,4,0,2022Q1,0.0,4
동구 신암3동,106,4,3,2022Q1,0.0283,1
동구 신암4동,182,4,3,2022Q1,0.0165,1
동구 신암5동,90,1,1,2022Q1,0.0111,0
동구 신천1·2동,109,0,3,2022Q1,0.0275,-3
동구 신천3동,161,1,4,2022Q1,0.0248,-3
동구 신천4동,361,16,4,2022Q1,0.0111,12
동구 안심1동,529,22,12,2022Q1,0.0227,10
동구 안심2동,64,1,0,2022Q1,0.0,1
동구 안심3동,183,2,1,2022Q1,0.0055,1
동구 안심4동,229,3,6,2022Q1,0.0262,-3
동구 지저동,168,1,1,2022Q1,0.006,0
동구 해안동,141,2,2,2022Q1,0.0142,0
동구 혁신동,302,7,6,2022Q1,0.0199,1
동구 효목1동,242,7,3,2022Q1,0.0124,4
동구 효목2동,204,5,2,2022Q1,0.0098,3
북구 검단동,56,0,1,2022Q1,0.0179,-1
북구 고성동,182,3,3,2022Q1,0.0165,0
북구 관문동,254,4,2,2022Q1,0.0079,2
북구 관음동,194,4,4,2022Q1,0.0206,0
북구 구암동,388,2,7,2022Q1,0.018,-5
북구 국우동,226,7,3,2022Q1,0.0133,4
북구 노원동,392,5,3,2022Q1,0.0077,2
북구 대현동,272,4,5,2022Q1,0.0184,-1
북구 동천동,375,4,3,2022Q1,0.008,1
북구 무태조야동,339,7,5,2022Q1,0.0147,2
북구 복현1동,153,2,1,2022Q1,0.0065,1
북구 복현2동,159,1,4,2022Q1,0.0252,-3
북구 산격1동,84,1,1,2022Q1,0.0119,0
북구 산격2동,229,4,2,2022Q1,0.0087,2
북구 산격3동,491,7,6,2022Q1,0.0122,1
북구 산격4동,62,1,3,2022Q1,0.0484,-2
북구 읍내동,269,8,2,2022Q1,0.0074,6
북구 칠성동,286,8,9,2022Q1,0.0315,-1
북구 침산1동,64,0,2,2022Q1,0.0312,-2
북구 침산2동,154,3,2,2022Q1,0.013,1
북구 침산3동,117,3,3,2022Q1,0.0256,0
북구 태전1동,298,10,2,2022Q1,0.0067,8
북구 태전2동,271,2,2,2022Q1,0.0074,0
서구 내당1동,135,2,8,2022Q1,0.0593,-6
서구 내당2·3동,117,2,1,2022Q1,0.0085,1
서구 내당4동,230,1,2,2022Q1,0.0087,-1
서구 비산1동,73,1,0,2022Q1,0.0,1
서구 비산2·3동,197,3,5,2022Q1,0.0254,-2
서구 비산4동,84,3,0,2022Q1,0.0,3
서구 비산5동,129,3,1,2022Q1,0.0078,2
서구 비산6동,73,1,0,2022Q1,0.0,1
서구 비산7동,314,2,3,2022Q1,0.0096,-1
서구 상중이동,228,5,0,2022Q1,0.0,5
서구 원대동,132,2,0,2022Q1,0.0,2
서구 평리1동,63,1,1,2022Q1,0.0159,0
서구 평리2동,58,1,2,2022Q1,0.0345,-1
서구 평리3동,186,3,1,2022Q1,0.0054,2
서구 평리4동,339,1,3,2022Q1,0.0088,-2
서구 평리5동,50,0,1,2022Q1,0.02,-1
서구 평리6동,42,0,2,2022Q1,0.0476,-2
수성구 고산1동,295,3,10,2022Q1,0.0339,-7
수성구 고산2동,223,4,2,2022Q1,0.009,2
수성구 고산3동,246,8,4,2022Q1,0.0163,4
수성구 두산동,527,8,8,2022Q1,0.0152,0
수성구 만촌1동,163,4,7,2022Q1,0.0429,-3
수성구 만촌2동,114,1,2,2022Q1,0.0175,-1
수성구 만촌3동,130,2,2,2022Q1,0.0154,0
수성구 범물1동,103,1,4,2022Q1,0.0388,-3
수성구 범물2동,67,1,1,2022Q1,0.0149,0
수성구 범어1동,254,8,2,2022Q1,0.0079,6
수성구 범어2동,157,3,1,2022Q1,0.0064,2
수성구 범어3동,247,7,3,2022Q1,0.0121,4
수성구 범어4동,211,5,2,2022Q1,0.0095,3
수성구 상동,196,6,0,2022Q1,0.0,6
수성구 수성1가동,113,1,2,2022Q1,0.0177,-1
수성구 수성2·3가동,170,3,4,2022Q1,0.0235,-1
수성구 수성4가동,177,4,2,2022Q1,0.0113,2
수성구 중동,162,5,5,2022Q1,0.0309,0
수성구 지산1동,372,4,0,2022Q1,0.0,4
수성구 지산2동,145,2,2,2022Q1,0.0138,0
수성구 파동,82,2,0,2022Q1,0.0,2
수성구 황금1동,73,3,1,2022Q1,0.0137,2
수성구 황금2동,217,8,3,2022Q1,0.0138,5
중구 남산1동,133,3,3,2022Q1,0.0226,0
중구 남산2동,92,5,4,2022Q1,0.0435,1
중구 남산3동,45,1,1,2022Q1,0.0222,0
중구 남산4동,71,2,5,2022Q1,0.0704,-3
중구 대봉1동,212,6,5,2022Q1,0.0236,1
중구 대봉2동,65,0,2,2022Q1,0.0308,-2
중구 대신동,134,7,3,2022Q1,0.0224,4
중구 동인동,302,4,7,2022Q1,0.0232,-3
중구 삼덕동,579,11,15,2022Q1,0.0259,-4
중구 성내1동,580,23,11,2022Q1,0.019,12
중구 성내2동,568,9,14,2022Q1,0.0246,-5
중구 성내3동,83,0,3,2022Q1,0.0361,-3
군위군 군위읍,147,3,1,2022Q2,0.0068,2
군위군 부계면,83,0,2,2022Q2,0.0241,-2
군위군 산성면,17,0,0,2022Q2,0.0,0
군위군 삼국유사면,15,0,1,2022Q2,0.0667,-1
군위군 소보면,17,0,0,2022Q2,0.0,0
군위군 우보면,14,0,0,2022Q2,0.0,0
군위군 의흥면,28,0,0,2022Q2,0.0,0
군위군 효령면,39,0,1,2022Q2,0.0256,-1
남구 대명10동,163,4,1,2022Q2,0.0061,3
남구 대명11동,131,2,1,2022Q2,0.0076,1
남구 대명1동,86,4,2,2022Q2,0.0233,2
남구 대명2동,204,9,4,2022Q2,0.0196,5
남구 대명3동,299,10,3,2022Q2,0.01,7
남구 대명4동,171,2,3,2022Q2,0.0175,-1
남구 대명5동,186,2,1,2022Q2,0.0054,1
남구 대명6동,101,4,1,2022Q2,0.0099,3
남구 대명9동,222,6,3,2022Q2,0.0135,3
남구 봉덕1동,149,3,2,2022Q2,0.0134,1
남구 봉덕2동,135,1,6,2022Q2,0.0444,-5
남구 봉덕3동,192,5,2,2022Q2,0.0104,3
남구 이천동,114,5,2,2022Q2,0.0175,3
달서구 감삼동,330,8,8,2022Q2,0.0242,0
달서구 도원동,171,5,1,2022Q2,0.0058,4
"달서구 두류1,2동",234,7,3,2022Q2,0.0128,4
달서구 두류3동,292,22,8,2022Q2,0.0274,14
달서구 본동,176,3,3,2022Q2,0.017,0
달서구 본리동,241,2,1,2022Q2,0.0041,1
달서구 상인1동,221,12,5,2022Q2,0.0226,7
달서구 상인2동,501,9,9,2022Q2,0.018,0
달서구 상인3동,110,1,2,2022Q2,0.0182,-1
달서구 성당동,297,15,6,2022Q2,0.0202,9
달서구 송현1동,209,2,2,2022Q2,0.0096,0
달서구 송현2동,302,1,3,2022Q2,0.0099,-2
달서구 신당동,780,11,7,2022Q2,0.009,4
달서구 용산1동,267,9,4,2022Q2,0.015,5
달서구 용산2동,170,3,2,2022Q2,0.0118,1
달서구 월성1동,368,8,13,2022Q2,0.0353,-5
달서구 월성2동,60,0,0,2022Q2,0.0,0
달서구 유천동,115,6,3,2022Q2,0.0261,3
달서구 이곡1동,243,6,3,2022Q2,0.0123,3
달서구 이곡2동,252,6,5,2022Q2,0.0198,1
달서구 장기동,201,2,2,2022Q2,0.01,0
달서구 죽전동,213,4,2,2022Q2,0.0094,2
달서구 진천동,625,17,17,2022Q2,0.0272,0
달성군 가창면,173,2,1,2022Q2,0.0058,1
달성군 구지면,235,13,3,2022Q2,0.0128,10
달성군 논공읍,281,7,8,2022Q2,0.0285,-1
달성군 다사읍,720,14,11,2022Q2,0.0153,3
달성군 옥포읍,233,4,2,2022Q2,0.0086,2
달성군 유가읍,268,12,5,2022Q2,0.0187,7
달성군 하빈면,61,0,0,2022Q2,0.0,0
달성군 현풍읍,548,13,6,2022Q2,0.0109,7
달성군 화원읍,417,8,6,2022Q2,0.0144,2
동구 공산동,329,3,1,2022Q2,0.003,2
동구 도평동,27,0,0,2022Q2,0.0,0
동구 동촌동,168,3,4,2022Q2,0.0238,-1
동구 방촌동,180,2,1,2022Q2,0.0056,1
동구 불로·봉무동,344,17,9,2022Q2,0.0262,8
동구 신암1동,165,4,2,2022Q2,0.0121,2
동구 신암2동,94,3,2,2022Q2,0.0213,1
동구 신암3동,107,3,2,2022Q2,0.0187,1
동구 신암4동,183,2,0,2022Q2,0.0,2
동구 신암5동,90,0,0,2022Q2,0.0,0
동구 신천1·2동,106,3,0,2022Q2,0.0,3
동구 신천3동,158,4,1,2022Q2,0.0063,3
동구 신천4동,373,20,15,2022Q2,0.0402,5
동구 안심1동,539,18,17,2022Q2,0.0315,1
동구 안심2동,65,2,0,2022Q2,0.0,2
동구 안심3동,184,3,3,2022Q2,0.0163,0
동구 안심4동,226,6,5,2022Q2,0.0221,1
동구 지저동,168,4,1,2022Q2,0.006,3
동구 해안동,141,0,3,2022Q2,0.0213,-3
동구 혁신동,303,8,4,2022Q2,0.0132,4
동구 효목1동,246,2,1,2022Q2,0.0041,1
동구 효목2동,207,6,0,2022Q2,0.0,6
북구 검단동,55,0,0,2022Q2,0.0,0
북구 고성동,182,3,1,2022Q2,0.0055,2
북구 관문동,256,7,4,2022Q2,0.0156,3
북구 관음동,194,5,4,2022Q2,0.0206,1
북구 구암동,383,7,7,2022Q2,0.0183,0
북구 국우동,230,8,3,2022Q2,0.013,5
북구 노원동,394,3,2,2022Q2,0.0051,1
북구 대현동,271,7,5,2022Q2,0.0185,2
북구 동천동,376,8,2,2022Q2,0.0053,6
북구 무태조야동,341,10,4,2022Q2,0.0117,6
북구 복현1동,154,1,3,2022Q2,0.0195,-2
북구 복현2동,156,1,3,2022Q2,0.0192,-2
북구 산격1동,84,0,0,2022Q2,0.0,0
북구 산격2동,231,5,2,2022Q2,0.0087,3
북구 산격3동,492,13,7,2022Q2,0.0142,6
북구 산격4동,60,2,1,2022Q2,0.0167,1
북구 읍내동,275,5,3,2022Q2,0.0109,2
북구 칠성동,285,9,5,2022Q2,0.0175,4
북구 침산1동,62,0,3,2022Q2,0.0484,-3
북구 침산2동,155,3,2,2022Q2,0.0129,1
북구 침산3동,117,5,1,2022Q2,0.0085,4
북구 태전1동,306,7,8,2022Q2,0.0261,-1
북구 태전2동,271,7,2,2022Q2,0.0074,5
서구 내당1동,129,7,5,2022Q2,0.0388,2
서구 내당2·3동,118,3,2,2022Q2,0.0169,1
서구 내당4동,229,5,1,2022Q2,0.0044,4
서구 비산1동,74,1,1,2022Q2,0.0135,0
서구 비산2·3동,195,4,3,2022Q2,0.0154,1
서구 비산4동,87,2,2,2022Q2,0.023,0
서구 비산5동,131,1,2,2022Q2,0.0153,-1
서구 비산6동,74,0,1,2022Q2,0.0135,-1
서구 비산7동,313,5,6,2022Q2,0.0192,-1
서구 상중이동,233,7,3,2022Q2,0.0129,4
서구 원대동,134,2,3,2022Q2,0.0224,-1
서구 평리1동,63,1,1,2022Q2,0.0159,0
서구 평리2동,57,1,1,2022Q2,0.0175,0
서구 평리3동,188,4,1,2022Q2,0.0053,3
서구 평리4동,337,4,2,2022Q2,0.0059,2
서구 평리5동,49,0,1,2022Q2,0.0204,-1
서구 평리6동,40,1,1,2022Q2,0.025,0
수성구 고산1동,288,8,3,2022Q2,0.0104,5
수성구 고산2동,225,6,1,2022Q2,0.0044,5
수성구 고산3동,250,4,5,2022Q2,0.02,-1
수성구 두산동,527,17,9,2022Q2,0.0171,8
수성구 만촌1동,160,6,1,2022Q2,0.0062,5
수성구 만촌2동,113,5,3,2022Q2,0.0265,2
수성구 만촌3동,130,3,2,2022Q2,0.0154,1
수성구 범물1동,100,1,1,2022Q2,0.01,0
수성구 범물2동,67,1,0,2022Q2,0.0,1
수성구 범어1동,260,7,6,2022Q2,0.0231,1
수성구 범어2동,159,4,4,2022Q2,0.0252,0
수성구 범어3동,251,7,2,2022Q2,0.008,5
수성구 범어4동,214,5,3,2022Q2,0.014,2
수성구 상동,202,4,1,2022Q2,0.005,3
수성구 수성1가동,112,2,1,2022Q2,0.0089,1
수성구 수성2·3가동,169,3,1,2022Q2,0.0059,2
수성구 수성4가동,179,7,8,2022Q2,0.0447,-1
수성구 중동,162,9,5,2022Q2,0.0309,4
수성구 지산1동,376,7,12,2022Q2,0.0319,-5
수성구 지산2동,145,3,3,2022Q2,0.0207,0
수성구 파동,84,4,2,2022Q2,0.0238,2
수성구 황금1동,75,4,2,2022Q2,0.0267,2
수성구 황금2동,222,8,7,2022Q2,0.0315,1
중구 남산1동,133,2,1,2022Q2,0.0075,1
중구 남산2동,93,1,1,2022Q2,0.0108,0
중구 남산3동,45,1,0,2022Q2,0.0,1
중구 남산4동,68,3,2,2022Q2,0.0294,1
중구 대봉1동,213,12,6,2022Q2,0.0282,6
중구 대봉2동,63,5,2,2022Q2,0.0317,3
중구 대신동,138,2,1,2022Q2,0.0072,1
중구 동인동,299,14,8,2022Q2,0.0268,6
중구 삼덕동,575,11,7,2022Q2,0.0122,4
중구 성내1동,592,27,13,2022Q2,0.022,14
중구 성내2동,563,19,17,2022Q2,0.0302,2
중구 성내3동,80,0,1,2022Q2,0.0125,-1
군위군 군위읍,149,2,1,2022Q3,0.0067,1
군위군 부계면,81,1,0,2022Q3,0.0,1
군위군 산성면,17,0,0,2022Q3,0.0,0
군위군 삼국유사면,14,1,0,2022Q3,0.0,1
군위군 소보면,17,0,0,2022Q3,0.0,0
군위군 우보면,14,0,0,2022Q3,0.0,0
군위군 의흥면,28,0,0,2022Q3,0.0,0
군위군 효령면,38,1,0,2022Q3,0.0,1
남구 대명10동,166,1,2,2022Q3,0.012,-1
남구 대명11동,132,1,3,2022Q3,0.0227,-2
남구 대명1동,88,3,0,2022Q3,0.0,3
남구 대명2동,209,5,0,2022Q3,0.0,5
남구 대명3동,306,6,6,2022Q3,0.0196,0
남구 대명4동,170,8,3,2022Q3,0.0176,5
남구 대명5동,187,0,2,2022Q3,0.0107,-2
남구 대명6동,104,1,4,2022Q3,0.0385,-3
남구 대명9동,225,1,4,2022Q3,0.0178,-3
남구 봉덕1동,150,2,3,2022Q3,0.02,-1
남구 봉덕2동,130,0,2,2022Q3,0.0154,-2
남구 봉덕3동,195,3,2,2022Q3,0.0103,1
남구 이천동,117,2,2,2022Q3,0.0171,0
달서구 감삼동,330,16,8,2022Q3,0.0242,8
달서구 도원동,175,5,6,2022Q3,0.0343,-1
"달서구 두류1,2동",238,1,1,2022Q3,0.0042,0
달서구 두류3동,306,21,38,2022Q3,0.1242,-17
달서구 본동,176,2,8,2022Q3,0.0455,-6
